"CONTINENT","REGION","WHO_REGION","ADMIN0","ADMIN0ID","ADMIN0_FIP","ADMIN0ISO2","ADMIN0ISO3","ADMIN1","ADMIN1ID","ADMIN2","ADMIN2ID","Alt_ADMIN2","ADMIN3","ADMIN3ID","IUs_ADM","IUs_NAME","IU_ID","IU_CODE","Year","PopTot","PopPreSAC","PopSAC","PopAdult","Endemicity","PopReq","PopTrg","PopTreat","Cov","Cum_MDA","MDA","EffMDA","MDA_n","EffMDA_n","EpiCov","EpiMDA","EpiEffMDA","EpiMDA_n","EpiEffMDA_n","MDA_scheme","JRF_submitted","Endemicity_ID"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Nampula","3449","Nampula Dist","33192",null,null,"0","ADM2","Nampula Dist","33192","MOZ0344933192","2019","177560","20597","49717","102097","Endemic (under MDA)","177560","151814","165500","109.01000000000001","7","1","1","5","4","93.209999999999994","1","1","5","4","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Nampula","3449","Nampula Dist","33192",null,null,"0","ADM2","Nampula Dist","33192","MOZ0344933192","2020","183520","24959","50578","102661","Endemic (under MDA)","183520","155058","165190","106.53","8","1","1","6","5","90.010000000000005","1","1","6","5","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Nampula","3449","Nampula Dist","33192",null,null,"0","ADM2","Nampula Dist","33192","MOZ0344933192","2021","187231","28085","52425","107658","Endemic (MDA not delivered)","187231","0","0","0.0","8","0","0","6","5","0.0","0","0","6","5","Not delivered","1","1"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Nampula","3449","Nampula Dist","33192",null,null,"0","ADM2","Nampula Dist","33192","MOZ0344933192","2022","191036","24682","52134","107591","Endemic (MDA not delivered)","191036","0","0","0.0","8","0","0","6","5","0.0","0","0","6","5","Not delivered","1","1"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Nampula","3449","Ribaue","33193",null,null,"0","ADM2","Ribaue","33193","MOZ0344933193","2013","238421","33123","65876","130307","Not reported","0","0","0","0.0","2","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Nampula","3449","Ribaue","33193",null,null,"0","ADM2","Ribaue","33193","MOZ0344933193","2014","245798","41786","68823","125357","Endemic (under MDA)","245798","194180","203568","104.83","3","1","1","1","1","82.819999999999993","1","1","1","1","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Nampula","3449","Ribaue","33193",null,null,"0","ADM2","Ribaue","33193","MOZ0344933193","2015","264204","36225","72890","145405","Not reported","0","0","0","0.0","3","0","0","1","1","0.0","0","0","1","1","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Nampula","3449","Ribaue","33193",null,null,"0","ADM2","Ribaue","33193","MOZ0344933193","2016","272238","46280","76227","138841","Endemic (under MDA)","272238","225958","201597","89.219999999999999","4","1","1","2","2","74.049999999999997","1","1","2","2","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Nampula","3449","Ribaue","33193",null,null,"0","ADM2","Ribaue","33193","MOZ0344933193","2017","275588","46850","77165","151573","Endemic (under MDA)","275588","275588","183426","66.560000000000002","5","1","1","3","3","66.560000000000002","1","1","3","3","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Nampula","3449","Ribaue","33193",null,null,"0","ADM2","Ribaue","33193","MOZ0344933193","2018","285420","41386","79918","164117","Endemic (under MDA)","285420","244034","246665","101.08","6","1","1","4","4","86.420000000000002","1","1","4","4","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Nampula","3449","Ribaue","33193",null,null,"0","ADM2","Ribaue","33193","MOZ0344933193","2019","295478","34275","82734","169900","Endemic (under MDA)","295478","252634","224140","88.719999999999999","7","1","1","5","5","75.859999999999999","1","1","5","5","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Nampula","3449","Ribaue","33193",null,null,"0","ADM2","Ribaue","33193","MOZ0344933193","2020","289398","39358","79758","161889","Endemic (under MDA)","289398","261416","219285","83.879999999999995","8","1","1","6","6","75.769999999999996","1","1","6","6","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Nampula","3449","Ribaue","33193",null,null,"0","ADM2","Ribaue","33193","MOZ0344933193","2021","296579","44487","83042","170533","Endemic (MDA not delivered)","296579","0","0","0.0","8","0","0","6","6","0.0","0","0","6","6","Not delivered","1","1"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Nampula","3449","Ribaue","33193",null,null,"0","ADM2","Ribaue","33193","MOZ0344933193","2022","303945","39270","82947","171182","Endemic (pending IA)","0","0","0","0.0","8","0","0","6","6","0.0","0","0","6","6","Not delivered","1","33"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lichinga City","33194",null,null,"0","ADM2","Lichinga City","33194","MOZ0345033194","2013","198712","27606","54904","108605","Not reported","0","0","0","0.0","3","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lichinga City","33194",null,null,"0","ADM2","Lichinga City","33194","MOZ0345033194","2014","204860","34826","57361","104479","Endemic (under MDA)","204860","161840","174845","108.04000000000001","4","1","1","1","1","85.349999999999994","1","1","1","1","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lichinga City","33194",null,null,"0","ADM2","Lichinga City","33194","MOZ0345033194","2015","254340","34873","70169","139976","Not reported","0","0","0","0.0","4","0","0","1","1","0.0","0","0","1","1","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lichinga City","33194",null,null,"0","ADM2","Lichinga City","33194","MOZ0345033194","2016","262074","44553","73381","133658","Endemic (under MDA)","262074","217522","154189","70.879999999999995","5","1","1","2","2","58.829999999999998","1","0","2","1","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lichinga City","33194",null,null,"0","ADM2","Lichinga City","33194","MOZ0345033194","2017","235224","39988","65863","129373","Endemic (under MDA)","235224","235224","147384","62.659999999999997","6","1","0","3","2","62.659999999999997","1","0","3","1","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lichinga City","33194",null,null,"0","ADM2","Lichinga City","33194","MOZ0345033194","2018","246077","35681","68902","141494","Endemic (under MDA)","246077","210396","148428","70.549999999999997","7","1","1","4","3","60.32","1","0","4","1","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lichinga City","33194",null,null,"0","ADM2","Lichinga City","33194","MOZ0345033194","2019","257302","29847","72044","147948","Endemic (under post-intervention surveillance)","0","0","0","0.0","7","0","0","4","3","0.0","0","0","4","1","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lichinga City","33194",null,null,"0","ADM2","Lichinga City","33194","MOZ0345033194","2020","290205","39468","79981","162341","Endemic (under post-intervention surveillance)","0","0","0","0.0","7","0","0","4","3","0.0","0","0","4","1","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lichinga City","33194",null,null,"0","ADM2","Lichinga City","33194","MOZ0345033194","2021","301261","45189","84353","173225","Endemic (under post-intervention surveillance)","0","0","0","0.0","7","0","0","4","3","0.0","0","0","4","1","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lichinga City","33194",null,null,"0","ADM2","Lichinga City","33194","MOZ0345033194","2022","312614","40390","85312","176064","Endemic (under post-intervention surveillance)","0","0","0","0.0","7","0","0","4","3","0.0","0","0","4","1","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Cuamba","33195",null,null,"0","ADM2","Cuamba","33195","MOZ0345033195","2013","229558","31891","63427","125463","Not reported","0","0","0","0.0","5","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Cuamba","33195",null,null,"0","ADM2","Cuamba","33195","MOZ0345033195","2014","236661","40232","66265","120697","Endemic (under MDA)","236661","186962","197950","105.88","6","1","1","1","1","83.640000000000001","1","1","1","1","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Cuamba","33195",null,null,"0","ADM2","Cuamba","33195","MOZ0345033195","2015","250820","34390","69198","138039","Not reported","0","0","0","0.0","6","0","0","1","1","0.0","0","0","1","1","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Cuamba","33195",null,null,"0","ADM2","Cuamba","33195","MOZ0345033195","2016","258447","43936","72365","131808","Endemic (under MDA)","258447","214511","190966","89.019999999999996","7","1","1","2","2","73.890000000000001","1","1","2","2","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Cuamba","33195",null,null,"0","ADM2","Cuamba","33195","MOZ0345033195","2017","258155","43886","72283","141985","Endemic (under MDA)","258155","258155","196754","76.219999999999999","8","1","1","3","3","76.219999999999999","1","1","3","3","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Cuamba","33195",null,null,"0","ADM2","Cuamba","33195","MOZ0345033195","2018","265425","38487","74319","152619","Endemic (under MDA)","265425","226938","206810","91.129999999999995","9","1","1","4","4","77.920000000000002","1","1","4","4","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Cuamba","33195",null,null,"0","ADM2","Cuamba","33195","MOZ0345033195","2019","272705","31634","76357","156806","Endemic (under MDA)","272705","233163","209919","90.030000000000001","10","1","1","5","5","76.980000000000004","1","1","5","5","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Cuamba","33195",null,null,"0","ADM2","Cuamba","33195","MOZ0345033195","2020","315526","42912","86959","176505","Endemic (under MDA)","315526","239389","214239","89.489999999999995","11","1","1","6","6","67.900000000000006","1","1","6","6","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Cuamba","33195",null,null,"0","ADM2","Cuamba","33195","MOZ0345033195","2021","326575","48986","91441","187781","Endemic (MDA not delivered)","326575","0","0","0.0","11","0","0","6","6","0.0","0","0","6","6","Not delivered","1","1"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Cuamba","33195",null,null,"0","ADM2","Cuamba","33195","MOZ0345033195","2022","337917","43659","92218","190315","Endemic (MDA not delivered)","337917","0","0","0.0","11","0","0","6","6","0.0","0","0","6","6","Not delivered","1","1"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lago","33196",null,null,"0","ADM2","Lago","33196","MOZ0345033196","2013","104703","14546","28930","57225","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lago","33196",null,null,"0","ADM2","Lago","33196","MOZ0345033196","2014","107943","18350","30224","55051","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lago","33196",null,null,"0","ADM2","Lago","33196","MOZ0345033196","2015","86310","11834","23812","47501","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lago","33196",null,null,"0","ADM2","Lago","33196","MOZ0345033196","2016","88935","15119","24902","45357","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lago","33196",null,null,"0","ADM2","Lago","33196","MOZ0345033196","2017","131040","22277","36691","72072","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lago","33196",null,null,"0","ADM2","Lago","33196","MOZ0345033196","2018","122581","17774","34323","70484","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lago","33196",null,null,"0","ADM2","Lago","33196","MOZ0345033196","2019","137733","15977","38565","79196","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lago","33196",null,null,"0","ADM2","Lago","33196","MOZ0345033196","2020","124181","16889","34224","69467","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lago","33196",null,null,"0","ADM2","Lago","33196","MOZ0345033196","2021","86137","12921","24118","49529","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lago","33196",null,null,"0","ADM2","Lago","33196","MOZ0345033196","2022","132333","17097","36114","74530","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lichinga Dist","33197",null,null,"0","ADM2","Lichinga Dist","33197","MOZ0345033197","2013","117179","16279","32377","64043","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lichinga Dist","33197",null,null,"0","ADM2","Lichinga Dist","33197","MOZ0345033197","2014","120805","20537","33825","61611","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lichinga Dist","33197",null,null,"0","ADM2","Lichinga Dist","33197","MOZ0345033197","2015","115081","15779","31749","63335","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lichinga Dist","33197",null,null,"0","ADM2","Lichinga Dist","33197","MOZ0345033197","2016","118581","20159","33203","60476","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lichinga Dist","33197",null,null,"0","ADM2","Lichinga Dist","33197","MOZ0345033197","2017","118828","20201","33272","65355","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lichinga Dist","33197",null,null,"0","ADM2","Lichinga Dist","33197","MOZ0345033197","2018","134414","19490","37636","77288","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lichinga Dist","33197",null,null,"0","ADM2","Lichinga Dist","33197","MOZ0345033197","2019","126375","14660","35385","72666","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lichinga Dist","33197",null,null,"0","ADM2","Lichinga Dist","33197","MOZ0345033197","2020","83544","11362","23025","46735","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lichinga Dist","33197",null,null,"0","ADM2","Lichinga Dist","33197","MOZ0345033197","2021","128204","19231","35897","73718","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Lichinga Dist","33197",null,null,"0","ADM2","Lichinga Dist","33197","MOZ0345033197","2022","88797","11473","24233","50010","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Magune(Majune)","33198",null,null,"0","ADM2","Magune(Majune)","33198","MOZ0345033198","2013","36105","5016","9976","19733","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Magune(Majune)","33198",null,null,"0","ADM2","Magune(Majune)","33198","MOZ0345033198","2014","37222","6328","10422","18983","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Magune(Majune)","33198",null,null,"0","ADM2","Magune(Majune)","33198","MOZ0345033198","2015","39208","5376","10817","21578","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Magune(Majune)","33198",null,null,"0","ADM2","Magune(Majune)","33198","MOZ0345033198","2016","40400","6868","11312","20604","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Magune(Majune)","33198",null,null,"0","ADM2","Magune(Majune)","33198","MOZ0345033198","2017","40227","6839","11264","22125","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Magune(Majune)","33198",null,null,"0","ADM2","Magune(Majune)","33198","MOZ0345033198","2018","41224","5977","11543","23704","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Magune(Majune)","33198",null,null,"0","ADM2","Magune(Majune)","33198","MOZ0345033198","2019","42208","4896","11818","24270","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Magune(Majune)","33198",null,null,"0","ADM2","Magune(Majune)","33198","MOZ0345033198","2020","46096","6269","12704","25786","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Magune(Majune)","33198",null,null,"0","ADM2","Magune(Majune)","33198","MOZ0345033198","2021","47526","7129","13307","27328","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Magune(Majune)","33198",null,null,"0","ADM2","Magune(Majune)","33198","MOZ0345033198","2022","48994","6330","13371","27594","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Mandimba","33199",null,null,"0","ADM2","Mandimba","33199","MOZ0345033199","2013","171200","23784","47303","93568","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Mandimba","33199",null,null,"0","ADM2","Mandimba","33199","MOZ0345033199","2014","176497","30004","49419","90013","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Mandimba","33199",null,null,"0","ADM2","Mandimba","33199","MOZ0345033199","2015","188399","25832","51977","103686","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Mandimba","33199",null,null,"0","ADM2","Mandimba","33199","MOZ0345033199","2016","194128","33002","54356","99005","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Mandimba","33199",null,null,"0","ADM2","Mandimba","33199","MOZ0345033199","2017","194545","33073","54473","107000","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Mandimba","33199",null,null,"0","ADM2","Mandimba","33199","MOZ0345033199","2018","200633","29092","56177","115364","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Mandimba","33199",null,null,"0","ADM2","Mandimba","33199","MOZ0345033199","2019","206710","23978","57879","118858","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Mandimba","33199",null,null,"0","ADM2","Mandimba","33199","MOZ0345033199","2020","246749","33558","68004","138031","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Mandimba","33199",null,null,"0","ADM2","Mandimba","33199","MOZ0345033199","2021","254869","38230","71363","146550","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Mandimba","33199",null,null,"0","ADM2","Mandimba","33199","MOZ0345033199","2022","263202","34006","71828","148235","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Marupa","33200",null,null,"0","ADM2","Marupa","33200","MOZ0345033200","2013","64542","8966","17833","35275","Not reported","0","0","0","0.0","4","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Marupa","33200",null,null,"0","ADM2","Marupa","33200","MOZ0345033200","2014","66539","11312","18631","33935","Endemic (under MDA)","66539","52566","45336","86.25","5","1","1","1","1","68.129999999999995","1","1","1","1","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Marupa","33200",null,null,"0","ADM2","Marupa","33200","MOZ0345033200","2015","70109","9613","19342","38585","Not reported","0","0","0","0.0","5","0","0","1","1","0.0","0","0","1","1","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Marupa","33200",null,null,"0","ADM2","Marupa","33200","MOZ0345033200","2016","72241","12281","20227","36843","Endemic (under MDA)","72241","59960","49109","81.900000000000006","6","1","1","2","2","67.980000000000004","1","1","2","2","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Marupa","33200",null,null,"0","ADM2","Marupa","33200","MOZ0345033200","2017","71973","12235","20152","39585","Endemic (under MDA)","71973","71973","54916","76.299999999999997","7","1","1","3","3","76.299999999999997","1","1","3","3","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Marupa","33200",null,null,"0","ADM2","Marupa","33200","MOZ0345033200","2018","73819","10704","20669","42446","Endemic (under MDA)","73819","63115","69436","110.02","8","1","1","4","4","94.060000000000002","1","1","4","4","ALB+IVM","1","2"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Marupa","33200",null,null,"0","ADM2","Marupa","33200","MOZ0345033200","2019","75665","8777","21186","43507","Endemic (under post-intervention surveillance)","0","0","0","0.0","8","0","0","4","4","0.0","0","0","4","4","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Marupa","33200",null,null,"0","ADM2","Marupa","33200","MOZ0345033200","2020","90657","12329","24985","50713","Endemic (under post-intervention surveillance)","0","0","0","0.0","8","0","0","4","4","0.0","0","0","4","4","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Marupa","33200",null,null,"0","ADM2","Marupa","33200","MOZ0345033200","2021","93655","14048","26224","53852","Endemic (under post-intervention surveillance)","0","0","0","0.0","8","0","0","4","4","0.0","0","0","4","4","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Marupa","33200",null,null,"0","ADM2","Marupa","33200","MOZ0345033200","2022","96733","12498","26398","54480","Endemic (under post-intervention surveillance)","0","0","0","0.0","8","0","0","4","4","0.0","0","0","4","4","Not delivered","1","3"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Mavago","33201",null,null,"0","ADM2","Mavago","33201","MOZ0345033201","2013","26178","3637","7233","14307","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Mavago","33201",null,null,"0","ADM2","Mavago","33201","MOZ0345033201","2014","26988","4588","7557","13764","Non-endemic","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","0"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Niassa","3450","Mavago","33201",null,null,"0","ADM2","Mavago","33201","MOZ0345033201","2015","28867","3958","7964","15887","Not reported","0","0","0","0.0","0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
