"CONTINENT","REGION","WHO_REGION","ADMIN0","ADMIN0ID","ADMIN0_FIP","ADMIN0ISO2","ADMIN0ISO3","ADMIN1","ADMIN1ID","ADMIN2","ADMIN2ID","Alt_ADMIN2","ADMIN3","ADMIN3ID","IUs_ADM","IUs_NAME","IU_ID","IU_CODE","Year","Endemicity","TargetPop","PopReq","PopTrg","PopTreat","Cov","PC","EffPC","PC_n","EffPC_n","EpiCov","EpiPC","EpiEffPC","EpiPC_n","EpiEffPC_n","MDA_scheme","JRF_submitted","Endemicity_ID"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molocue(Alto Molocue)","33251",null,null,"0","ADM2","Molocue(Alto Molocue)","33251","MOZ0345333251","2019","Moderate prevalence (20%-49%)","SAC","121412","0","0","0.0","0","0","4","4","0.0","0","0","4","4","Not delivered","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molocue(Alto Molocue)","33251",null,null,"0","ADM2","Molocue(Alto Molocue)","33251","MOZ0345333251","2020","Moderate prevalence (20%-49%)","SAC","105961","126037","151874","120.5","1","1","5","5","143.33000000000001","1","1","5","5","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molocue(Alto Molocue)","33251",null,null,"0","ADM2","Molocue(Alto Molocue)","33251","MOZ0345333251","2021","Moderate prevalence (20%-49%)","SAC","110390","0","0","0.0","0","0","5","5","0.0","0","0","5","5","Not delivered","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molocue(Alto Molocue)","33251",null,null,"0","ADM2","Molocue(Alto Molocue)","33251","MOZ0345333251","2022","Moderate prevalence (20%-49%)","SAC","110320","110320","119772","108.56999999999999","1","1","6","6","108.56999999999999","1","1","6","6","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molocue(Alto Molocue)","33251",null,null,"0","ADM2","Molocue(Alto Molocue)","33251","MOZ0345333251","2013","Not reported","Total","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molocue(Alto Molocue)","33251",null,null,"0","ADM2","Molocue(Alto Molocue)","33251","MOZ0345333251","2014","Moderate prevalence (20%-49%)","Total","162272","100969","134241","132.94999999999999","1","1","1","1","82.730000000000004","1","1","1","1","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molocue(Alto Molocue)","33251",null,null,"0","ADM2","Molocue(Alto Molocue)","33251","MOZ0345333251","2015","Not reported","Total","0","0","0","0.0","0","0","1","1","0.0","0","0","1","1","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molocue(Alto Molocue)","33251",null,null,"0","ADM2","Molocue(Alto Molocue)","33251","MOZ0345333251","2016","Moderate prevalence (20%-49%)","Total","181267","112788","105015","93.109999999999999","1","1","2","2","57.93","1","0","2","1","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molocue(Alto Molocue)","33251",null,null,"0","ADM2","Molocue(Alto Molocue)","33251","MOZ0345333251","2017","Moderate prevalence (20%-49%)","Total","180881","88431","181222","204.93000000000001","1","1","3","3","100.19","1","1","3","2","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molocue(Alto Molocue)","33251",null,null,"0","ADM2","Molocue(Alto Molocue)","33251","MOZ0345333251","2018","Moderate prevalence (20%-49%)","Total","177457","116913","126959","108.59","1","1","4","4","71.540000000000006","1","0","4","2","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molocue(Alto Molocue)","33251",null,null,"0","ADM2","Molocue(Alto Molocue)","33251","MOZ0345333251","2019","Moderate prevalence (20%-49%)","Total","171711","0","0","0.0","0","0","4","4","0.0","0","0","4","2","Not delivered","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molocue(Alto Molocue)","33251",null,null,"0","ADM2","Molocue(Alto Molocue)","33251","MOZ0345333251","2020","Moderate prevalence (20%-49%)","Total","158249","126037","151874","120.5","1","1","5","5","95.969999999999999","1","1","5","3","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molocue(Alto Molocue)","33251",null,null,"0","ADM2","Molocue(Alto Molocue)","33251","MOZ0345333251","2021","Moderate prevalence (20%-49%)","Total","169528","0","0","0.0","0","0","5","5","0.0","0","0","5","3","Not delivered","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molocue(Alto Molocue)","33251",null,null,"0","ADM2","Molocue(Alto Molocue)","33251","MOZ0345333251","2022","Moderate prevalence (20%-49%)","Total","162549","110320","119772","108.56999999999999","1","1","6","6","73.680000000000007","1","0","6","3","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molumbo","33252",null,null,"0","ADM2","Molumbo","33252","MOZ0345333252","2015","Not reported","PreSAC","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molumbo","33252",null,null,"0","ADM2","Molumbo","33252","MOZ0345333252","2016","Moderate prevalence (20%-49%)","PreSAC","28730","0","0","0.0","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molumbo","33252",null,null,"0","ADM2","Molumbo","33252","MOZ0345333252","2017","Moderate prevalence (20%-49%)","PreSAC","24326","0","0","0.0","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molumbo","33252",null,null,"0","ADM2","Molumbo","33252","MOZ0345333252","2018","Moderate prevalence (20%-49%)","PreSAC","21188","0","0","0.0","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molumbo","33252",null,null,"0","ADM2","Molumbo","33252","MOZ0345333252","2019","Moderate prevalence (20%-49%)","PreSAC","17295","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molumbo","33252",null,null,"0","ADM2","Molumbo","33252","MOZ0345333252","2020","Moderate prevalence (20%-49%)","PreSAC","48510","0","0","0.0","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molumbo","33252",null,null,"0","ADM2","Molumbo","33252","MOZ0345333252","2021","Moderate prevalence (20%-49%)","PreSAC","54838","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molumbo","33252",null,null,"0","ADM2","Molumbo","33252","MOZ0345333252","2022","Moderate prevalence (20%-49%)","PreSAC","48407","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molumbo","33252",null,null,"0","ADM2","Molumbo","33252","MOZ0345333252","2015","Not reported","SAC","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molumbo","33252",null,null,"0","ADM2","Molumbo","33252","MOZ0345333252","2016","Moderate prevalence (20%-49%)","SAC","47320","47320","38154","80.629999999999995","1","1","1","1","80.629999999999995","1","1","1","1","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molumbo","33252",null,null,"0","ADM2","Molumbo","33252","MOZ0345333252","2017","Moderate prevalence (20%-49%)","SAC","40067","31481","59796","189.94","1","1","2","2","149.24000000000001","1","1","2","2","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molumbo","33252",null,null,"0","ADM2","Molumbo","33252","MOZ0345333252","2018","Moderate prevalence (20%-49%)","SAC","40914","40914","56041","136.97","1","1","3","3","136.97","1","1","3","3","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molumbo","33252",null,null,"0","ADM2","Molumbo","33252","MOZ0345333252","2019","Moderate prevalence (20%-49%)","SAC","41747","0","0","0.0","0","0","3","3","0.0","0","0","3","3","Not delivered","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molumbo","33252",null,null,"0","ADM2","Molumbo","33252","MOZ0345333252","2020","Moderate prevalence (20%-49%)","SAC","98305","98305","115871","117.87","1","1","4","4","117.87","1","1","4","4","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molumbo","33252",null,null,"0","ADM2","Molumbo","33252","MOZ0345333252","2021","Moderate prevalence (20%-49%)","SAC","102364","102364","54025","52.780000000000001","1","0","5","4","52.780000000000001","1","0","5","4","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molumbo","33252",null,null,"0","ADM2","Molumbo","33252","MOZ0345333252","2022","Moderate prevalence (20%-49%)","SAC","102248","102248","106487","104.15000000000001","1","1","6","5","104.15000000000001","1","1","6","5","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molumbo","33252",null,null,"0","ADM2","Molumbo","33252","MOZ0345333252","2015","Not reported","Total","0","0","0","0.0","0","0","1","1","0.0","0","0","1","1","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molumbo","33252",null,null,"0","ADM2","Molumbo","33252","MOZ0345333252","2016","Moderate prevalence (20%-49%)","Total","76050","47320","38154","80.629999999999995","1","1","2","2","50.170000000000002","1","0","2","1","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molumbo","33252",null,null,"0","ADM2","Molumbo","33252","MOZ0345333252","2017","Moderate prevalence (20%-49%)","Total","64393","31481","59796","189.94","1","1","3","3","92.859999999999999","1","1","3","2","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molumbo","33252",null,null,"0","ADM2","Molumbo","33252","MOZ0345333252","2018","Moderate prevalence (20%-49%)","Total","62102","40914","56041","136.97","1","1","4","4","90.239999999999995","1","1","4","3","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molumbo","33252",null,null,"0","ADM2","Molumbo","33252","MOZ0345333252","2019","Moderate prevalence (20%-49%)","Total","59042","0","0","0.0","0","0","4","4","0.0","0","0","4","3","Not delivered","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molumbo","33252",null,null,"0","ADM2","Molumbo","33252","MOZ0345333252","2020","Moderate prevalence (20%-49%)","Total","146815","98305","115871","117.87","1","1","5","5","78.920000000000002","1","1","5","4","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molumbo","33252",null,null,"0","ADM2","Molumbo","33252","MOZ0345333252","2021","Moderate prevalence (20%-49%)","Total","157202","102364","54025","52.780000000000001","1","0","6","5","34.369999999999997","1","0","6","4","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Molumbo","33252",null,null,"0","ADM2","Molumbo","33252","MOZ0345333252","2022","Moderate prevalence (20%-49%)","Total","150655","102248","106487","104.15000000000001","1","1","7","6","70.680000000000007","1","0","7","4","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2013","Not reported","PreSAC","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2014","Moderate prevalence (20%-49%)","PreSAC","25767","0","0","0.0","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2015","Not reported","PreSAC","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2016","Moderate prevalence (20%-49%)","PreSAC","28399","0","0","0.0","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2017","Moderate prevalence (20%-49%)","PreSAC","28100","0","0","0.0","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2018","Moderate prevalence (20%-49%)","PreSAC","24660","0","0","0.0","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2019","Moderate prevalence (20%-49%)","PreSAC","20273","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2020","Moderate prevalence (20%-49%)","PreSAC","23174","0","0","0.0","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2021","Moderate prevalence (20%-49%)","PreSAC","26197","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2022","Moderate prevalence (20%-49%)","PreSAC","23125","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2013","Not reported","SAC","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2014","Moderate prevalence (20%-49%)","SAC","42440","42440","60517","142.59","1","1","1","1","142.59","1","1","1","1","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2015","Not reported","SAC","0","0","0","0.0","0","0","1","1","0.0","0","0","1","1","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2016","Moderate prevalence (20%-49%)","SAC","46775","46775","42298","90.430000000000007","1","1","2","2","90.430000000000007","1","1","2","2","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2017","Moderate prevalence (20%-49%)","SAC","46282","36364","68487","188.34","1","1","3","3","147.97999999999999","1","1","3","3","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2018","Moderate prevalence (20%-49%)","SAC","47620","47620","61336","128.80000000000001","1","1","4","4","128.80000000000001","1","1","4","4","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2019","Moderate prevalence (20%-49%)","SAC","48934","0","0","0.0","0","0","4","4","0.0","0","0","4","4","Not delivered","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2020","Moderate prevalence (20%-49%)","SAC","46962","50220","70409","140.19999999999999","1","1","5","5","149.93000000000001","1","1","5","5","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2021","Moderate prevalence (20%-49%)","SAC","48901","48901","49685","101.59999999999999","1","1","6","6","101.59999999999999","1","1","6","6","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2022","Moderate prevalence (20%-49%)","SAC","48845","48845","53425","109.38","1","1","7","7","109.38","1","1","7","7","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2013","Not reported","Total","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2014","Moderate prevalence (20%-49%)","Total","68207","42440","60517","142.59","1","1","1","1","88.730000000000004","1","1","1","1","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2015","Not reported","Total","0","0","0","0.0","0","0","1","1","0.0","0","0","1","1","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2016","Moderate prevalence (20%-49%)","Total","75174","46775","42298","90.430000000000007","1","1","2","2","56.270000000000003","1","0","2","1","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2017","Moderate prevalence (20%-49%)","Total","74382","36364","68487","188.34","1","1","3","3","92.069999999999993","1","1","3","2","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2018","Moderate prevalence (20%-49%)","Total","72280","47620","61336","128.80000000000001","1","1","4","4","84.859999999999999","1","1","4","3","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2019","Moderate prevalence (20%-49%)","Total","69207","0","0","0.0","0","0","4","4","0.0","0","0","4","3","Not delivered","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2020","Moderate prevalence (20%-49%)","Total","70136","50220","70409","140.19999999999999","1","1","5","5","100.39","1","1","5","4","ALB+IVM","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2021","Moderate prevalence (20%-49%)","Total","75098","48901","49685","101.59999999999999","1","1","6","6","66.159999999999997","1","0","6","4","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Mopeia","33253",null,null,"0","ADM2","Mopeia","33253","MOZ0345333253","2022","Moderate prevalence (20%-49%)","Total","71970","48845","53425","109.38","1","1","7","7","74.230000000000004","1","0","7","4","PZQ+ALB/MBD","1","7"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Morrumbala","33254",null,null,"0","ADM2","Morrumbala","33254","MOZ0345333254","2013","Not reported","PreSAC","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Morrumbala","33254",null,null,"0","ADM2","Morrumbala","33254","MOZ0345333254","2014","High prevalence (50% and above)","PreSAC","75986","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Morrumbala","33254",null,null,"0","ADM2","Morrumbala","33254","MOZ0345333254","2015","Not reported","PreSAC","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Morrumbala","33254",null,null,"0","ADM2","Morrumbala","33254","MOZ0345333254","2016","High prevalence (50% and above)","PreSAC","65400","0","0","0.0","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Morrumbala","33254",null,null,"0","ADM2","Morrumbala","33254","MOZ0345333254","2017","High prevalence (50% and above)","PreSAC","62910","0","0","0.0","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Morrumbala","33254",null,null,"0","ADM2","Morrumbala","33254","MOZ0345333254","2018","High prevalence (50% and above)","PreSAC","54794","0","0","0.0","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Morrumbala","33254",null,null,"0","ADM2","Morrumbala","33254","MOZ0345333254","2019","High prevalence (50% and above)","PreSAC","44728","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Morrumbala","33254",null,null,"0","ADM2","Morrumbala","33254","MOZ0345333254","2020","High prevalence (50% and above)","PreSAC","55852","0","0","0.0","0","0","0","0","0.0","0","0","0","0","ALB+IVM","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Morrumbala","33254",null,null,"0","ADM2","Morrumbala","33254","MOZ0345333254","2021","High prevalence (50% and above)","PreSAC","63163","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Morrumbala","33254",null,null,"0","ADM2","Morrumbala","33254","MOZ0345333254","2022","High prevalence (50% and above)","PreSAC","55792","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Morrumbala","33254",null,null,"0","ADM2","Morrumbala","33254","MOZ0345333254","2013","Not reported","SAC","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Morrumbala","33254",null,null,"0","ADM2","Morrumbala","33254","MOZ0345333254","2014","High prevalence (50% and above)","SAC","125153","125153","281185","224.66999999999999","1","1","1","1","224.66999999999999","1","1","1","1","PZQ+ALB/MBD","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Morrumbala","33254",null,null,"0","ADM2","Morrumbala","33254","MOZ0345333254","2015","Not reported","SAC","0","0","0","0.0","0","0","1","1","0.0","0","0","1","1","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Morrumbala","33254",null,null,"0","ADM2","Morrumbala","33254","MOZ0345333254","2016","High prevalence (50% and above)","SAC","107718","107718","99276","92.159999999999997","1","1","2","2","92.159999999999997","1","1","2","2","ALB+IVM","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Morrumbala","33254",null,null,"0","ADM2","Morrumbala","33254","MOZ0345333254","2017","High prevalence (50% and above)","SAC","103617","81413","141255","173.5","1","1","3","3","136.31999999999999","1","1","3","3","ALB+IVM","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Morrumbala","33254",null,null,"0","ADM2","Morrumbala","33254","MOZ0345333254","2018","High prevalence (50% and above)","SAC","105809","105809","114928","108.62","1","1","4","4","108.62","1","1","4","4","ALB+IVM","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Morrumbala","33254",null,null,"0","ADM2","Morrumbala","33254","MOZ0345333254","2019","High prevalence (50% and above)","SAC","107963","0","0","0.0","0","0","4","4","0.0","0","0","4","4","Not delivered","1","6"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Zambezia","3453","Morrumbala","33254",null,null,"0","ADM2","Morrumbala","33254","MOZ0345333254","2020","High prevalence (50% and above)","SAC","113182","110077","107702","97.840000000000003","1","1","5","5","95.159999999999997","1","1","5","5","ALB+IVM","1","6"
